1.368207836151123047e+01,1.799920487403869629e+01
4.528898239135742188e+00,2.191064357757568359e+00
1.252266645431518555e+00,1.190888881683349609e+00
1.518508100509643555e+01,7.160495519638061523e+00
3.794271945953369141e+00,3.695297479629516602e+00
1.581266880035400391e+00,8.625729084014892578e-01
1.645107984542846680e+00,1.517965793609619141e+00
1.530114483833312988e+01,1.081204605102539062e+01
3.943452596664428711e+00,3.956880569458007812e+00
2.575711011886596680e+00,1.288386106491088867e+00
2.645417690277099609e+00,1.839438199996948242e+00
2.585806608200073242e+00,6.170752048492431641e-01
4.194247961044311523e+00,8.101527690887451172e-01
2.209257602691650391e+00,7.604625225067138672e-01
2.521209001541137695e+00,1.127502202987670898e+00
2.026954889297485352e+00,1.289276838302612305e+00
2.244072437286376953e+00,1.195485115051269531e+00
9.010453224182128906e-01,4.832653999328613281e-01
2.745174622535705566e+01,1.372992253303527832e+01
9.619425058364868164e+00,8.860760927200317383e+00
1.281952810287475586e+01,5.534871339797973633e+00
5.603718280792236328e+00,6.012118101119995117e+00
1.574350595474243164e+00,1.996642589569091797e+00
1.447790145874023438e+00,5.271718502044677734e-01
7.725888371467590332e+01,7.286405706405639648e+01
4.415549993515014648e+00,3.245351314544677734e+00
2.386222839355468750e+00,8.977015018463134766e-01
2.635639905929565430e+00,1.646769762039184570e+00
3.854548382759094238e+01,2.341367983818054199e+01
2.651655435562133789e+00,2.283154487609863281e+00
9.143311738967895508e+00,6.452794075012207031e+00
1.825122594833374023e+00,1.128422975540161133e+00
5.603939294815063477e+00,4.215977668762207031e+00
4.602707386016845703e+00,2.328165292739868164e+00
1.562990188598632812e+00,3.081283569335937500e-01
2.715052127838134766e+00,1.009922504425048828e+00
5.894722223281860352e+00,2.047044992446899414e+00
3.107843875885009766e+00,4.285207748413085938e+00
2.134934425354003906e+00,2.805198431015014648e+00
2.115987539291381836e+00,2.189901590347290039e+00
1.359134674072265625e+00,8.390746116638183594e-01
5.998422861099243164e+00,9.985074758529663086e+00
2.150836229324340820e+00,5.800855159759521484e-01
1.474967241287231445e+00,5.398771762847900391e-01
3.485827922821044922e+00,5.164189338684082031e-01
3.268590211868286133e+00,1.073404073715209961e+00
2.219215369224548340e+01,1.661199617385864258e+01
9.647957563400268555e+00,4.978851318359375000e+00
1.749273252487182617e+01,2.684796166419982910e+01
1.629461336135864258e+01,1.240624237060546875e+01
8.368071317672729492e+00,5.350257158279418945e+00
9.043819189071655273e+00,7.045922517776489258e+00
1.709424734115600586e+00,1.454459667205810547e+00
2.607090234756469727e+00,7.717611789703369141e-01
4.440283489227294922e+01,4.386070752143859863e+01
1.031293678283691406e+01,8.842798233032226562e+00
5.770226955413818359e+00,7.269861698150634766e+00
4.066981792449951172e+00,2.189436674118041992e+00
1.032746720314025879e+01,8.956959724426269531e+00
5.329959154129028320e+00,2.916291713714599609e+00
2.472912955284118652e+01,1.724101281166076660e+01
8.562638759613037109e-01,4.748020172119140625e-01
1.864831399917602539e+01,1.000668954849243164e+01
1.446787595748901367e+00,5.245842933654785156e-01
2.110298800468444824e+01,2.346833086013793945e+01
2.718825340270996094e+00,4.025712013244628906e-01
5.243501901626586914e+00,3.838325023651123047e+00
9.624667167663574219e+00,6.349037647247314453e+00
1.606681704521179199e+01,1.828543448448181152e+01
2.556226730346679688e+00,1.090605735778808594e+00
2.532844543457031250e+00,1.760683536529541016e+00
8.575821161270141602e+00,4.182665586471557617e+00
7.586053133010864258e+00,6.669952869415283203e+00
2.483446455001831055e+01,7.823873043060302734e+00
5.298951148986816406e+00,2.906489610671997070e+00
1.847802400588989258e+00,1.091316699981689453e+00
1.322660446166992188e+00,7.571542263031005859e-01
1.975128674507141113e+01,1.577997565269470215e+01
1.340494632720947266e+00,6.752336025238037109e-01
2.862833261489868164e+00,6.433601379394531250e-01
2.502662181854248047e+00,7.854082584381103516e-01
3.843445062637329102e+00,4.460728406906127930e+00
4.535171985626220703e+00,7.935080528259277344e+00
4.298623561859130859e+00,1.747006893157958984e+00
2.796317338943481445e+00,2.545909166336059570e+00
8.353435516357421875e+00,9.684796333312988281e+00
1.660605192184448242e+00,3.364183902740478516e-01
5.111203432083129883e+00,2.758332967758178711e+00
4.247497320175170898e+00,3.761139392852783203e+00
4.012848615646362305e+01,2.871520829200744629e+01
7.639473676681518555e+00,3.977030515670776367e+00
1.994032979011535645e+01,1.071864175796508789e+01
3.027275800704956055e+00,1.053183078765869141e+00
4.892823934555053711e+00,5.984655380249023438e+00
1.479227781295776367e+00,6.488101482391357422e-01
1.661673331260681152e+01,7.740280866622924805e+00
2.170035171508789062e+01,5.746371746063232422e+00
2.857686161994934082e+01,2.268587517738342285e+01
1.227166604995727539e+01,5.242354869842529297e+00
4.327624559402465820e+00,3.262804508209228516e+00
